scorer,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000
bodyparts,Nose,Nose,Nose,LeftEar,LeftEar,LeftEar,RightEar,RightEar,RightEar,Tailbase,Tailbase,Tailbase,Implant,Implant,Implant
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
110,472.4567565917969,633.115234375,1.0,448.2276611328125,624.4962768554688,1.0,449.5343933105469,645.8167114257812,1.0,374.84991455078125,621.3880615234375,0.9999998807907104,456.710693359375,636.6257934570312,1.0
111,478.2591247558594,630.6326293945312,1.0,452.1436767578125,624.2901611328125,1.0,453.9493103027344,646.4961547851562,1.0,381.05810546875,622.9992065429688,0.9999998807907104,461.703369140625,635.49072265625,1.0
112,482.208984375,631.4522094726562,1.0,456.18695068359375,625.3849487304688,1.0,460.06451416015625,646.43798828125,1.0,387.0334167480469,623.6448974609375,1.0,466.6966552734375,635.4378051757812,1.0
113,486.6730041503906,630.261474609375,1.0,461.2386169433594,624.1423950195312,1.0,466.5810852050781,645.2042236328125,1.0,393.167724609375,623.9159545898438,0.9999998807907104,471.8122863769531,634.7107543945312,1.0
114,493.2646179199219,629.0545043945312,1.0,466.0249938964844,624.7798461914062,1.0,471.6953430175781,645.3076782226562,1.0,399.13446044921875,625.7699584960938,1.0,477.81060791015625,633.7921752929688,1.0
115,499.5164489746094,630.1630859375,1.0,471.72576904296875,623.1925659179688,1.0,477.68438720703125,644.0291137695312,1.0,403.4621276855469,626.6182250976562,1.0,484.106201171875,633.2268676757812,1.0
116,506.4495544433594,629.9544067382812,1.0,479.7952575683594,621.8637084960938,1.0,483.3349304199219,642.5687255859375,1.0,409.3815612792969,628.477783203125,1.0,490.2626953125,633.79541015625,1.0
117,513.0534057617188,630.116943359375,1.0,487.70361328125,622.196533203125,1.0,488.9368591308594,643.4835815429688,1.0,415.43695068359375,630.5171508789062,1.0,497.2490234375,633.05615234375,1.0
118,516.7236328125,629.0930786132812,1.0,491.979248046875,621.7128295898438,1.0,496.32965087890625,642.494384765625,0.9999998807907104,419.8076171875,632.656005859375,1.0,502.3341064453125,632.4992065429688,1.0
119,523.27734375,628.333984375,1.0,497.8351745605469,622.4619750976562,1.0,502.844482421875,642.7590942382812,1.0,424.76153564453125,635.111083984375,0.9999997615814209,508.3478698730469,632.3912353515625,1.0
120,529.2551879882812,627.3338623046875,1.0,503.822265625,620.5338134765625,1.0,509.65997314453125,640.9194946289062,1.0,432.3602600097656,637.691650390625,1.0,514.8818969726562,629.9939575195312,1.0
121,535.0805053710938,625.6262817382812,1.0,507.9753112792969,619.88037109375,1.0,514.4849853515625,640.542236328125,1.0,438.4331970214844,638.87353515625,1.0,520.2435913085938,629.067138671875,1.0
122,540.4852294921875,624.93701171875,1.0,510.8475341796875,620.7240600585938,1.0,519.6728515625,642.2132568359375,1.0,444.2750549316406,639.6912841796875,0.9999998807907104,524.484619140625,630.5422973632812,1.0
123,546.208740234375,624.5577392578125,1.0,518.56103515625,621.7880249023438,1.0,526.97607421875,641.3076171875,1.0,449.2321472167969,638.1232299804688,1.0,531.908935546875,628.7621459960938,1.0
124,551.1333618164062,625.4055786132812,1.0,523.915771484375,620.7554931640625,1.0,530.983154296875,641.470947265625,1.0,454.8286437988281,635.5648803710938,0.9999998807907104,535.9849243164062,629.531494140625,1.0
125,555.9664306640625,627.10205078125,1.0,528.9238891601562,620.5927124023438,1.0,534.2116088867188,642.6649169921875,1.0,461.9012451171875,633.2755737304688,0.9999996423721313,540.7792358398438,631.486572265625,1.0
126,561.317138671875,626.3878784179688,1.0,535.2572631835938,622.1775512695312,1.0,540.7389526367188,643.58935546875,1.0,466.28021240234375,631.3645629882812,1.0,546.4729614257812,631.9131469726562,1.0
127,565.945068359375,628.5265502929688,1.0,539.87548828125,622.9381713867188,1.0,544.8252563476562,644.6683959960938,0.9999998807907104,469.9610900878906,630.9248657226562,1.0,550.6115112304688,633.5158081054688,1.0
128,570.9998779296875,629.4330444335938,1.0,543.9573974609375,622.8914794921875,0.9999998807907104,548.0978393554688,645.1690063476562,1.0,473.97625732421875,631.917236328125,0.9999998807907104,554.6504516601562,635.381591796875,0.9999997615814209
129,575.7200927734375,630.1172485351562,1.0,549.6532592773438,624.318359375,1.0,552.909912109375,645.27978515625,1.0,478.72442626953125,632.507080078125,0.9999998807907104,559.4832153320312,634.4121704101562,1.0
130,579.7865600585938,631.2762451171875,1.0,554.2434692382812,624.40576171875,1.0,557.7526245117188,645.0533447265625,1.0,482.4009704589844,634.3505249023438,0.9999998807907104,565.0076293945312,634.48828125,1.0
131,586.6692504882812,630.974609375,1.0,560.8451538085938,625.4548950195312,1.0,564.7781982421875,645.4223022460938,1.0,486.540771484375,635.3120727539062,0.9999998807907104,570.6952514648438,635.64306640625,1.0
132,593.504638671875,632.7435913085938,1.0,568.1744384765625,625.909912109375,1.0,572.1255493164062,646.4077758789062,1.0,493.1170654296875,638.545166015625,0.9999998807907104,577.8577880859375,636.1032104492188,1.0
133,598.79931640625,632.5673828125,1.0,575.9078979492188,625.8429565429688,1.0,577.19091796875,647.4227294921875,1.0,499.36407470703125,639.4616088867188,1.0,584.401611328125,637.8214721679688,1.0
134,605.4326171875,631.9461669921875,1.0,580.6549682617188,625.7019653320312,1.0,582.7847290039062,646.5435180664062,1.0,504.54693603515625,641.2254638671875,1.0,591.0476684570312,636.531982421875,1.0
135,611.9664306640625,631.9891967773438,1.0,586.4489135742188,625.833984375,1.0,589.49658203125,646.5023803710938,1.0,510.2460021972656,641.8448486328125,1.0,596.8637084960938,636.6489868164062,1.0
136,615.8058471679688,629.6976928710938,1.0,590.885986328125,625.815185546875,1.0,595.3737182617188,646.3036499023438,1.0,516.6284790039062,640.2232055664062,1.0,602.1913452148438,635.73974609375,1.0
137,622.3433837890625,629.8463745117188,1.0,596.732421875,626.3651123046875,1.0,600.4132690429688,647.8091430664062,1.0,523.5043334960938,638.6708984375,0.9999998807907104,608.28515625,636.1563110351562,1.0
138,628.0838012695312,631.6534423828125,1.0,601.7274169921875,628.2318115234375,1.0,605.7952270507812,649.06689453125,1.0,529.9500732421875,637.4835815429688,1.0,614.0537109375,637.78759765625,1.0
139,641.9492797851562,633.5067749023438,1.0,616.6919555664062,628.51171875,1.0,619.521240234375,648.8567504882812,1.0,542.6302490234375,636.171142578125,0.9999996423721313,627.338623046875,637.9254150390625,1.0
140,647.7916870117188,634.885498046875,1.0,624.6863403320312,627.5926513671875,1.0,626.1643676757812,648.5364379882812,1.0,547.729736328125,637.2802734375,1.0,634.79345703125,639.1203002929688,1.0
141,647.77734375,634.8770141601562,1.0,624.66796875,627.6019287109375,1.0,626.1590576171875,648.5517578125,1.0,547.7257080078125,637.2711791992188,1.0,634.7853393554688,639.1256103515625,1.0
142,654.2869262695312,635.4495849609375,1.0,632.1687622070312,629.0260009765625,1.0,633.3663330078125,649.839111328125,1.0,554.1564331054688,638.678955078125,0.9999998807907104,641.3671875,638.669921875,1.0
143,660.4005737304688,635.204345703125,1.0,636.9779052734375,629.7367553710938,1.0,639.8389892578125,651.17333984375,1.0,560.1074829101562,639.964599609375,1.0,647.8903198242188,639.64013671875,1.0
144,666.4083862304688,637.0903930664062,0.9999998807907104,642.4351806640625,629.9509887695312,1.0,645.2193603515625,651.4855346679688,1.0,568.1732177734375,642.535400390625,1.0,653.270751953125,640.7254028320312,1.0
145,673.3252563476562,636.2488403320312,1.0,647.2755737304688,630.5486450195312,1.0,652.9976806640625,650.6307373046875,1.0,576.72216796875,645.22705078125,1.0,658.8173217773438,639.0703735351562,1.0
146,679.1904907226562,635.3615112304688,1.0,653.953369140625,629.5056762695312,1.0,657.8016967773438,650.169677734375,1.0,581.1353149414062,647.7003173828125,1.0,665.8198852539062,639.249755859375,1.0
147,686.634521484375,631.1463623046875,1.0,660.1348876953125,628.4249267578125,1.0,664.4234619140625,649.7451171875,1.0,587.1720581054688,647.1638793945312,0.9999998807907104,671.9686279296875,638.573974609375,1.0
148,691.4013671875,630.7420043945312,1.0,664.6484985351562,627.15185546875,1.0,670.8492431640625,648.3846435546875,1.0,592.7567138671875,645.2577514648438,1.0,676.6806640625,636.9590454101562,1.0
149,696.9164428710938,629.8123168945312,1.0,669.43408203125,626.8165283203125,1.0,677.852783203125,647.3541870117188,1.0,599.3121337890625,643.8070678710938,1.0,682.9251708984375,635.6264038085938,1.0
150,703.56201171875,632.3516845703125,1.0,675.3817749023438,626.8591918945312,1.0,680.4600830078125,647.734619140625,1.0,604.5482788085938,642.4840698242188,0.9999998807907104,688.3694458007812,636.0953979492188,1.0
151,708.3824462890625,632.4319458007812,1.0,682.5131225585938,627.9632568359375,1.0,686.5983276367188,648.68505859375,0.9999998807907104,610.8988037109375,640.42578125,1.0,694.717529296875,637.8971557617188,1.0
152,714.5791015625,631.9276733398438,0.9999998807907104,688.3595581054688,625.6732788085938,1.0,691.7479858398438,646.4667358398438,1.0,615.6204833984375,639.2178955078125,1.0,699.4026489257812,636.84130859375,1.0
153,720.552490234375,633.3165283203125,0.9999998807907104,695.8764038085938,626.8097534179688,1.0,698.7470703125,646.5154418945312,1.0,620.92578125,639.9553833007812,0.9999998807907104,706.0718994140625,637.1520385742188,1.0
154,725.3391723632812,634.002197265625,0.9999998807907104,704.1636962890625,627.2527465820312,1.0,704.8392333984375,647.772216796875,1.0,624.5911254882812,641.5338745117188,1.0,713.1560668945312,638.4146118164062,1.0
155,731.12158203125,634.1337280273438,1.0,707.305908203125,626.2676391601562,1.0,709.2525634765625,647.8576049804688,1.0,630.9271850585938,642.4684448242188,1.0,718.069580078125,638.89697265625,1.0
156,738.1456298828125,632.5140991210938,1.0,712.6341552734375,627.8859252929688,1.0,716.6973876953125,648.849365234375,1.0,636.7144165039062,644.6327514648438,0.9999998807907104,723.53759765625,637.6242065429688,1.0
157,740.9818725585938,633.7720336914062,1.0,717.1613159179688,629.0618896484375,1.0,721.9239501953125,649.5410766601562,1.0,643.3360595703125,646.47314453125,1.0,729.492431640625,638.4263916015625,1.0
158,747.46533203125,633.13037109375,0.9999997615814209,722.7881469726562,627.3367919921875,1.0,726.6697998046875,648.7664184570312,1.0,648.1038208007812,648.6723022460938,0.9999998807907104,735.1864624023438,637.9288330078125,1.0
159,753.2030029296875,631.2750854492188,1.0,726.955078125,627.1822509765625,1.0,733.1036987304688,648.1224365234375,1.0,402.2229919433594,385.45587158203125,0.9999980926513672,740.577880859375,636.1729125976562,1.0
160,757.7662353515625,629.2396850585938,1.0,732.921142578125,627.2481689453125,1.0,738.3352661132812,647.3598022460938,1.0,658.6513061523438,650.6294555664062,0.9999998807907104,746.156005859375,635.9710693359375,1.0
161,762.4555053710938,632.0062866210938,0.9999998807907104,737.56884765625,626.0276489257812,1.0,742.210693359375,647.3551635742188,1.0,663.3898315429688,648.3023681640625,1.0,750.4860229492188,636.1439208984375,1.0
162,767.5730590820312,631.339111328125,1.0,741.7255859375,626.8504028320312,1.0,746.8076782226562,649.1847534179688,1.0,668.3551025390625,644.7901000976562,0.9999998807907104,754.7911987304688,635.5860595703125,1.0
163,771.972900390625,632.2028198242188,0.9999998807907104,748.4056396484375,627.2008666992188,1.0,752.048828125,648.1541748046875,1.0,673.0899658203125,643.0178833007812,1.0,760.9613037109375,636.928466796875,1.0
164,777.3704223632812,633.0873413085938,0.9999998807907104,754.1644287109375,627.7341918945312,1.0,757.2340698242188,649.292236328125,1.0,677.8831787109375,641.4736328125,1.0,765.93603515625,638.0330810546875,1.0
165,784.8407592773438,631.8543701171875,1.0,758.625732421875,628.1617431640625,1.0,763.0167846679688,649.7052001953125,1.0,682.6309814453125,640.623779296875,0.9999998807907104,771.3646240234375,636.774169921875,1.0
166,789.1643676757812,633.5816650390625,1.0,767.1582641601562,628.5819091796875,1.0,769.0114135742188,647.7675170898438,1.0,687.4912719726562,641.7052612304688,1.0,778.1148681640625,638.101806640625,1.0
167,792.3028564453125,634.3118896484375,1.0,770.7264404296875,627.5949096679688,1.0,773.8369140625,647.9326782226562,1.0,692.0869140625,642.7591552734375,1.0,782.9373168945312,637.5674438476562,1.0
168,800.2863159179688,632.4998168945312,1.0,775.2677612304688,628.6260375976562,1.0,779.52978515625,647.9312744140625,1.0,698.6288452148438,644.5740356445312,0.9999998807907104,787.7908935546875,636.478759765625,1.0
169,805.0369873046875,632.5040283203125,1.0,781.5054931640625,628.8495483398438,1.0,785.4351806640625,646.8973999023438,1.0,704.2296142578125,646.1932373046875,1.0,794.2239379882812,636.628662109375,1.0
170,807.3011474609375,631.0550537109375,1.0,786.7340698242188,627.248046875,1.0,790.3040161132812,646.59375,1.0,709.9683837890625,647.9864501953125,0.9999998807907104,799.0533447265625,636.0256958007812,1.0
171,813.5947875976562,629.7951049804688,1.0,789.2238159179688,627.5049438476562,1.0,796.490234375,646.84521484375,1.0,714.967529296875,649.6075439453125,0.9999983310699463,802.983154296875,633.8157348632812,1.0
172,818.8597412109375,628.627685546875,1.0,794.637451171875,626.8679809570312,1.0,802.4143676757812,645.3480834960938,1.0,720.1668090820312,653.0269775390625,0.9999997615814209,807.71044921875,633.572021484375,1.0
173,823.3056640625,625.3411865234375,1.0,798.2628173828125,624.8289794921875,1.0,806.57763671875,643.8114013671875,1.0,724.6923828125,653.678466796875,1.0,811.6854858398438,631.7695922851562,1.0
174,826.7841186523438,621.9891967773438,1.0,803.0455932617188,623.7061157226562,1.0,810.81787109375,641.6655883789062,1.0,729.36181640625,651.5659790039062,0.9999997615814209,816.4379272460938,628.6807861328125,1.0
175,830.85546875,617.8346557617188,1.0,805.7405395507812,620.1343994140625,1.0,815.8845825195312,638.3935546875,1.0,735.7557373046875,649.4700317382812,0.9999998807907104,819.8754272460938,626.0656127929688,1.0
176,834.8999633789062,614.7523193359375,1.0,809.2138061523438,618.0653686523438,1.0,819.8746337890625,636.76123046875,1.0,741.060546875,647.9789428710938,1.0,823.1076049804688,623.0451049804688,1.0
177,835.756103515625,609.0830688476562,1.0,813.3782958984375,616.2301025390625,1.0,825.6837768554688,632.7369384765625,1.0,746.917236328125,646.9307250976562,0.9999997615814209,828.0885009765625,619.0906372070312,1.0
178,839.3112182617188,605.1488647460938,1.0,814.98583984375,612.4991455078125,1.0,826.8646240234375,628.916015625,1.0,751.7739868164062,646.9091186523438,1.0,829.4534301757812,615.6339721679688,1.0
179,838.796630859375,601.9376831054688,1.0,816.4826049804688,609.583740234375,1.0,831.0208740234375,624.5006103515625,1.0,757.4240112304688,647.652587890625,1.0,830.793212890625,612.0244750976562,1.0
180,842.7822265625,596.6934204101562,1.0,818.8616943359375,606.0960083007812,1.0,832.9339599609375,620.7884521484375,1.0,761.9595336914062,648.4812622070312,0.9999998807907104,833.4005737304688,607.221435546875,1.0
181,844.567138671875,592.5176391601562,0.9999998807907104,820.0372924804688,602.3176879882812,1.0,836.6185913085938,616.5223999023438,1.0,766.1402587890625,649.0554809570312,0.9999998807907104,834.7108764648438,603.4074096679688,1.0
182,845.7848510742188,590.0867919921875,0.9999998807907104,822.7828979492188,598.5453491210938,1.0,837.2623901367188,611.9617919921875,1.0,771.4015502929688,650.7294921875,1.0,836.7349853515625,599.2802734375,1.0
183,847.3935546875,587.4534912109375,0.9999998807907104,824.680419921875,595.6696166992188,1.0,838.60009765625,609.4097290039062,1.0,774.8623657226562,650.6265258789062,1.0,838.4540405273438,596.1499633789062,1.0
184,851.4464721679688,584.456298828125,1.0,827.5750122070312,591.6580200195312,1.0,841.85205078125,604.457275390625,1.0,779.1869506835938,650.9778442382812,0.9999996423721313,840.979736328125,592.9612426757812,1.0
185,853.8698120117188,580.9868774414062,1.0,828.8760375976562,588.7007446289062,1.0,845.30712890625,602.8364868164062,1.0,785.0029296875,648.5375366210938,1.0,842.910888671875,589.2235717773438,1.0
186,855.4246826171875,576.23046875,1.0,830.359130859375,586.1251220703125,1.0,848.279296875,598.0870971679688,1.0,790.0565185546875,646.2203979492188,1.0,845.055908203125,586.0897216796875,1.0
187,857.056884765625,570.5335693359375,0.9999998807907104,832.2645263671875,582.4946899414062,1.0,850.958740234375,593.1736450195312,1.0,794.1071166992188,642.8782348632812,1.0,847.0921630859375,581.4799194335938,1.0
188,858.6658935546875,565.1524658203125,1.0,835.0172729492188,579.2460327148438,1.0,853.1325073242188,589.0574951171875,1.0,797.4578857421875,641.2593383789062,1.0,850.5508422851562,576.8536987304688,1.0
189,860.4873046875,562.0040893554688,1.0,838.994140625,575.7385864257812,1.0,856.6770629882812,585.00634765625,1.0,801.6592407226562,638.1759643554688,1.0,852.149169921875,573.105224609375,1.0
190,861.51025390625,554.9335327148438,0.9999998807907104,842.021484375,571.4322509765625,1.0,860.6224365234375,580.3612060546875,1.0,804.3619995117188,634.4993286132812,1.0,855.8412475585938,567.1824951171875,1.0
191,862.2889404296875,551.1448364257812,1.0,843.2125244140625,568.6680297851562,1.0,863.0226440429688,576.1287231445312,1.0,806.5530395507812,630.5157470703125,1.0,856.75439453125,564.3460083007812,1.0
192,864.467041015625,544.7362670898438,1.0,844.3060913085938,563.3272094726562,1.0,865.0399169921875,570.5531005859375,1.0,811.2731323242188,626.2014770507812,0.9999998807907104,858.5685424804688,559.310546875,1.0
193,863.5213012695312,538.7916259765625,1.0,845.9683837890625,558.1139526367188,1.0,867.0160522460938,565.7001342773438,1.0,815.1961669921875,623.5872802734375,1.0,860.043212890625,553.7505493164062,1.0
194,863.6207885742188,532.1515502929688,1.0,846.4660034179688,553.4757690429688,1.0,869.2073364257812,559.5340576171875,1.0,820.6884765625,620.3047485351562,1.0,861.178466796875,548.3829345703125,1.0
195,865.1082153320312,528.3658447265625,1.0,846.8858032226562,547.9729614257812,1.0,869.6333618164062,554.1370239257812,1.0,823.9061889648438,618.3536376953125,0.9999998807907104,862.5732421875,542.2982177734375,1.0
196,866.4666137695312,522.9842529296875,1.0,847.9071044921875,543.5421142578125,1.0,870.4443969726562,549.5022583007812,1.0,829.5231323242188,612.9064331054688,1.0,863.7376098632812,537.7859497070312,1.0
197,868.6962280273438,516.1353759765625,1.0,851.1500244140625,538.7405395507812,0.9999998807907104,871.9027099609375,544.6888427734375,1.0,833.4100952148438,609.2288208007812,1.0,865.3025512695312,532.6431884765625,1.0
198,867.4927978515625,512.1995239257812,1.0,849.2157592773438,532.6949462890625,1.0,872.5623168945312,539.4678344726562,1.0,837.3529663085938,603.186767578125,1.0,865.8231201171875,526.142578125,1.0
199,869.4139404296875,505.1085510253906,1.0,853.5421752929688,527.090087890625,1.0,874.4786376953125,532.9644775390625,1.0,842.70751953125,599.053466796875,0.9999998807907104,866.8226928710938,521.7651977539062,1.0
200,871.533935546875,497.5902099609375,1.0,854.9428100585938,522.638916015625,1.0,876.749267578125,527.0333251953125,1.0,845.4868774414062,595.3609619140625,1.0,868.6943359375,515.0692138671875,1.0
201,870.9901123046875,494.5194091796875,1.0,855.6550903320312,517.5596313476562,1.0,877.6283569335938,521.172607421875,1.0,846.5553588867188,590.466552734375,0.9999998807907104,869.1639404296875,510.1006164550781,1.0
